编号,图标预览,中文名,英文名,图标来源,图标集,场景章节,隐喻含义,建议用法,中文关键词,英文关键词,所在PPT页码,所在PPT分类,Office改色状态,授权提示
KNOW-055,,常见问答,FAQ,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,Q+A 列表象征常见问题,用于FAQ、知识问答,FAQ / 问答 / 常见问题,"faq, qna, questions",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-056,,常见问答·新增,FAQAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,Q+A 列表象征常见问题（新增变体）,用于FAQ、知识问答（新增场景）,FAQ / 问答 / 常见问题 / 新增,"faq, qna, questions, add",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-057,,常见问答·已验证,FAQVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,Q+A 列表象征常见问题（已验证变体）,用于FAQ、知识问答（已验证场景）,FAQ / 问答 / 常见问题 / 已验证,"faq, qna, questions, verified",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-058,,常见问答·加锁,FAQLocked,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,Q+A 列表象征常见问题（加锁变体）,用于FAQ、知识问答（加锁场景）,FAQ / 问答 / 常见问题 / 加锁,"faq, qna, questions, locked",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-059,,常见问答·洞察,FAQInsight,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,Q+A 列表象征常见问题（洞察变体）,用于FAQ、知识问答（洞察场景）,FAQ / 问答 / 常见问题 / 洞察,"faq, qna, questions, insight",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-060,,常见问答·重点,FAQFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,Q+A 列表象征常见问题（重点变体）,用于FAQ、知识问答（重点场景）,FAQ / 问答 / 常见问题 / 重点,"faq, qna, questions, featured",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-061,,术语表,Glossary,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,对照列表象征术语表,用于术语表、对照,术语 / 对照 / Glossary,"glossary, terms",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-062,,术语表·新增,GlossaryAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,对照列表象征术语表（新增变体）,用于术语表、对照（新增场景）,术语 / 对照 / Glossary / 新增,"glossary, terms, add",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-063,,术语表·已验证,GlossaryVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,对照列表象征术语表（已验证变体）,用于术语表、对照（已验证场景）,术语 / 对照 / Glossary / 已验证,"glossary, terms, verified",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-064,,术语表·加锁,GlossaryLocked,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,对照列表象征术语表（加锁变体）,用于术语表、对照（加锁场景）,术语 / 对照 / Glossary / 加锁,"glossary, terms, locked",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-065,,术语表·洞察,GlossaryInsight,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,对照列表象征术语表（洞察变体）,用于术语表、对照（洞察场景）,术语 / 对照 / Glossary / 洞察,"glossary, terms, insight",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-066,,术语表·重点,GlossaryFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,对照列表象征术语表（重点变体）,用于术语表、对照（重点场景）,术语 / 对照 / Glossary / 重点,"glossary, terms, featured",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-067,,章节,Chapter,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,标题+段落象征章节,用于章节、段落结构,章节 / 标题 / 段落,"chapter, section, paragraph",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-068,,章节·新增,ChapterAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,标题+段落象征章节（新增变体）,用于章节、段落结构（新增场景）,章节 / 标题 / 段落 / 新增,"chapter, section, paragraph, add",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-069,,章节·已验证,ChapterVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,标题+段落象征章节（已验证变体）,用于章节、段落结构（已验证场景）,章节 / 标题 / 段落 / 已验证,"chapter, section, paragraph, verified",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-070,,章节·加锁,ChapterLocked,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,标题+段落象征章节（加锁变体）,用于章节、段落结构（加锁场景）,章节 / 标题 / 段落 / 加锁,"chapter, section, paragraph, locked",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-071,,章节·洞察,ChapterInsight,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,标题+段落象征章节（洞察变体）,用于章节、段落结构（洞察场景）,章节 / 标题 / 段落 / 洞察,"chapter, section, paragraph, insight",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-072,,章节·重点,ChapterFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,标题+段落象征章节（重点变体）,用于章节、段落结构（重点场景）,章节 / 标题 / 段落 / 重点,"chapter, section, paragraph, featured",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-073,,索引页,IndexPage,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,目录页象征索引,用于目录、索引,索引 / 目录 / Index,"index, toc, directory",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-074,,索引页·新增,IndexPageAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,目录页象征索引（新增变体）,用于目录、索引（新增场景）,索引 / 目录 / Index / 新增,"index, toc, directory, add",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-075,,索引页·已验证,IndexPageVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,目录页象征索引（已验证变体）,用于目录、索引（已验证场景）,索引 / 目录 / Index / 已验证,"index, toc, directory, verified",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-076,,索引页·加锁,IndexPageLocked,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,目录页象征索引（加锁变体）,用于目录、索引（加锁场景）,索引 / 目录 / Index / 加锁,"index, toc, directory, locked",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-077,,索引页·洞察,IndexPageInsight,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,目录页象征索引（洞察变体）,用于目录、索引（洞察场景）,索引 / 目录 / Index / 洞察,"index, toc, directory, insight",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-078,,索引页·重点,IndexPageFeatured,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,目录页象征索引（重点变体）,用于目录、索引（重点场景）,索引 / 目录 / Index / 重点,"index, toc, directory, featured",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-079,,引用,Citation,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,双引号象征引用,用于引证、来源,引用 / 引证 / Quote,"quote, citation, cite",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-080,,引用·新增,CitationAdd,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,双引号象征引用（新增变体）,用于引证、来源（新增场景）,引用 / 引证 / Quote / 新增,"quote, citation, cite, add",32,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-081,,引用·已验证,CitationVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,双引号象征引用（已验证变体）,用于引证、来源（已验证场景）,引用 / 引证 / Quote / 已验证,"quote, citation, cite, verified",33,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-082,,引用·加锁,CitationLocked,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,双引号象征引用（加锁变体）,用于引证、来源（加锁场景）,引用 / 引证 / Quote / 加锁,"quote, citation, cite, locked",33,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
KNOW-083,,引用·洞察,CitationInsight,原创设计·程序化生成,PPT图标语义库·可改色形状,08_知识库与文档,双引号象征引用（洞察变体）,用于引证、来源（洞察场景）,引用 / 引证 / Quote / 洞察,"quote, citation, cite, insight",33,08_知识库与文档,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
FIELD-001,,巡检清单,ClipboardCheck,原创设计·程序化生成,PPT图标语义库·可改色形状,09_现场管理巡检,清单+对勾象征巡检完成,用于巡检表、点检,巡检 / 点检 / 清单,"check, inspection, checklist",35,09_现场管理巡检,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
FIELD-002,,巡检清单·已验证,ClipboardCheckVerified,原创设计·程序化生成,PPT图标语义库·可改色形状,09_现场管理巡检,清单+对勾象征巡检完成（已验证变体）,用于巡检表、点检（已验证场景）,巡检 / 点检 / 清单 / 已验证,"check, inspection, checklist, verified",35,09_现场管理巡检,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
FIELD-003,,巡检清单·预警,ClipboardCheckAlert,原创设计·程序化生成,PPT图标语义库·可改色形状,09_现场管理巡检,清单+对勾象征巡检完成（预警变体）,用于巡检表、点检（预警场景）,巡检 / 点检 / 清单 / 预警,"check, inspection, checklist, alert",35,09_现场管理巡检,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
FIELD-004,,巡检清单·洞察,ClipboardCheckInsight,原创设计·程序化生成,PPT图标语义库·可改色形状,09_现场管理巡检,清单+对勾象征巡检完成（洞察变体）,用于巡检表、点检（洞察场景）,巡检 / 点检 / 清单 / 洞察,"check, inspection, checklist, insight",35,09_现场管理巡检,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
FIELD-005,,巡检清单·定时,ClipboardCheckScheduled,原创设计·程序化生成,PPT图标语义库·可改色形状,09_现场管理巡检,清单+对勾象征巡检完成（定时变体）,用于巡检表、点检（定时场景）,巡检 / 点检 / 清单 / 定时,"check, inspection, checklist, scheduled",35,09_现场管理巡检,"已完成 (PowerPoint 原生 custGeom 形状, Shape Fill 直接改色)",原创设计 · 可商用 · 形状非 SVG · 单色 PowerPoint Shape
